pi_1,pi_2,pi_3,pi_4,cloud_fraction
-0.12286657428776841,-0.004649227701137819,0.35625624956220686,0.0059409295044701525,0.4532470703125
-0.2597783007620637,-0.008980999502666082,0.56561928865949,0.014025533443728956,0.68475341796875
-0.003141947825295298,-0.0013583932227821472,0.0008526430442775272,6.986282461940408e-5,0.6746875000000003
0.0022926744322441578,-0.0009318300863315318,0.04033919447431949,0.0015398855825406721,0.4248046875
-0.037272568579580515,-0.005022834276011518,-0.0008900585200235258,-0.00011350687679164162,0.9981250000000006
-0.09406336624852579,-0.003416629011941394,0.05580992003183316,0.0004950146796102384,0.22760009765625
-0.24907012423045455,-0.008955677304106027,0.442428502434622,0.007231195078093975,0.54693603515625
-0.043346721116620655,-0.002012283069511758,0.014900037376798585,0.0003092734973415241,0.49139404296875
-0.0022203824697064807,-0.001052816681896823,-0.0008132569204841182,-0.0001261427406288599,0.9735937500000006
0.7461141572320656,0.04032530685777305,0.10852995431188198,0.0037528823951936156,0.0
-0.27915738058617373,-0.009248235647599043,0.8901401246257007,0.014818540475372784,0.7313232421875
-0.011215549717482553,-0.0021446867147789485,0.023234133674763048,0.0006527716628311735,0.8460937500000004
-0.044542051556359506,-0.002010761264930906,0.11664750048521952,0.0028037344345485577,0.31927490234375
-0.14682361742691744,-0.005337977806728977,0.0713382553267581,0.0012234038261927614,0.5062255859375
-0.012045790592408694,-0.0033827876063563327,-0.0001390680241225132,-3.0724595243216004e-5,0.9307812500000006
-0.11585532424373755,-0.004438435998935464,0.3725434446878069,0.0062998575127380845,0.456298828125
0.03859155231723722,0.00050268134449051,0.04784013058296284,0.0012757736162015542,0.32625000000000015
-0.006566729107838288,-0.0021513510840328637,0.07022649931826602,0.004005266137036075,0.7137500000000004
-0.260093833357136,-0.009083184152058903,0.4558482813766604,0.0065885896099343476,0.71307373046875
-0.25802027473094996,-0.009048556113337105,0.45126658195056824,0.006086917583406903,0.67608642578125
0.20853898950966812,0.009992913380503362,0.006986770683735593,8.266291422973004e-5,0.0
-0.1395000679170204,-0.00437155643308603,0.1700202668394598,0.0006667359519652704,0.23297119140625
-0.019144880913513598,-0.001176696298900572,0.15198839368773742,0.004766928324673254,0.54998779296875
-0.2266160972449172,-0.007689379669921839,0.46017079907115616,0.006593912284562034,0.37176513671875
-0.2080673732084328,-0.007195451225530799,0.3754997262793886,0.00652590381842942,0.60028076171875
0.13674927172954301,0.005930977994222735,0.02496322906964014,0.0003071725965898218,0.0
0.9140644242127998,0.030390461886084026,0.17502989560060325,0.005534420063996054,0.0
0.22077094726671526,0.01076035602215795,0.052405166721792386,0.0014537332737517786,0.0
-0.04848398686171843,-0.006963741131863368,-0.005230069377184932,-0.0008475145417331578,0.9970312500000005
0.7822815614229326,0.04215964742990726,0.03555648257397938,0.0016849737507556263,0.0
-0.23176375476601796,-0.007110990010962096,0.10198316743184473,0.0008893071155817277,0.2923583984375
-0.02897761739083534,-0.003907925967424153,-0.0002627917657151489,-8.641564216351837e-6,1.0
0.12557723880711513,0.005716668906674354,0.026326209868113317,0.0006581674064379795,0.0165625
-0.25830241859375863,-0.008914392730322693,0.725296098499246,0.008314215135481149,0.6700439453125
-0.07777254029232951,-0.0031233542097661624,0.2703030897873148,0.005554909564709779,0.42388916015625
-0.28211293633137746,-0.009552878589683232,0.7490632139306515,0.010218771313893019,0.96484375
0.0931423365200222,0.003456596939277683,0.0035928496137851303,8.729270626309146e-5,0.010000000000000004
-0.2627677319128636,-0.009087178878446464,0.5956918847972735,0.007885383468794666,0.67388916015625
-0.16939706637694793,-0.006087944803309592,0.42630972175024623,0.006601554410161602,0.44384765625
-0.25511927783661825,-0.009097835779569907,0.07693279029160824,0.0013344678411322175,0.74859619140625
-0.25078810783818445,-0.009001276267140585,0.37480869668951927,0.005410789060818417,0.5732421875
-0.21130386765594472,-0.007291383288098151,0.42742828843372427,0.00638174009901755,0.66632080078125
-0.08271000193243827,-0.0032280411256815117,0.023797796591275757,0.0002658174796076187,0.20355224609375
-0.1397182848699559,-0.005038212496005074,0.4303216726368919,0.006820286344539794,0.36517333984375
-0.14230035290951903,-0.005209902807790246,0.06473843204337609,0.001151194579096386,0.5328369140625
0.020592426512090447,-0.0006384298604108112,0.005732617125383616,0.00035215163592748465,0.21937500000000007
-0.045910032876334654,-0.002060818184094206,0.3014500486074762,0.006427205481422123,0.32476806640625
0.12046181007177713,0.005317340106466233,0.04779784348021713,0.0014156261252888443,0.008906250000000001
0.0014991393234403665,-0.001374105583871538,-0.00014587974961726728,-4.343267068358236e-5,0.6432812500000002
-0.29015244019014125,-0.008660434411847502,0.22677128598687524,0.0017747934791234202,0.5733642578125
-0.25368719584584065,-0.008921540787931306,0.2521183949809958,0.0009383369623342592,0.655029296875
0.032327336910560736,0.0004334396282758062,0.0022371346438718083,0.0005342240939490977,0.2603125000000001
-0.26014852211298284,-0.009021410768227593,0.8631927987922345,0.008348507155266506,0.631591796875
-0.006379190596668642,-0.0006716842895446296,0.1846658050410518,0.003846727409736604,0.35528564453125
0.9027634135536078,0.046596184121885056,0.025738396498382738,0.001128223319894496,0.0
-0.029911373154227903,-0.004793617380651867,-0.026840356622759683,-0.001021707221104158,0.9990625000000005
-0.27051598261491505,-0.009298926917857817,0.612509008282871,0.00818524887219035,0.8233642578125
-0.2295104536208255,-0.006753568447356199,0.2755347279867032,0.00299014245891505,0.38360595703125
-0.26600602361121334,-0.009079947002005932,0.6860942034909471,0.009413596587587923,0.720947265625
-0.19015428234410134,-0.006616553105935472,0.2516928990791083,0.002795840257887529,0.2747802734375
-0.2613559197304498,-0.009223431519068877,0.6234671374051658,0.007440034514139163,0.76837158203125
0.8180886325369083,0.04224132698134778,0.12042210369704591,0.004110184069892018,0.0
-0.2560038676295838,-0.009061378880973513,0.4280170947841746,0.005630370393291741,0.6744384765625
-0.2630551417897561,-0.009223236785723331,0.6344478415926643,0.007681314407568024,0.79339599609375
-0.29674287507209657,-0.009841454313623476,0.789594255148162,0.015165272972160042,0.98895263671875
-0.26375256300515365,-0.008879768253274387,0.27373183270564166,0.0032015817654860524,0.64764404296875
-0.26578818892131756,-0.00905294058271582,0.3223853419129803,0.0028292907853273075,0.69244384765625
-0.17008693948337422,-0.006076637398564103,0.31699514882688923,0.00593137968572735,0.620849609375
0.0011840230016935864,-0.0007460634207363876,0.012753914172648704,0.00042661884240060763,0.31243896484375
-0.15881327205732668,-0.004928874120132291,0.21456167791778338,0.0007908200332700098,0.34271240234375
